,datetime,transaction_time
702,1352275200.0,11.05
703,1352448000.0,12.8
704,1352620800.0,15.833333333333336
705,1352793600.0,11.716666666666667
706,1352966400.0,14.1
707,1353139200.0,14.016666666666667
708,1353312000.0,14.566666666666665
709,1353484800.0,11.716666666666667
710,1353657600.0,15.6
711,1353830400.0,13.216666666666667
712,1354003200.0,9.9
713,1354176000.0,11.216666666666667
714,1354348800.0,11.583333333333336
715,1354521600.0,9.733333333333333
716,1354694400.0,16.583333333333332
717,1354867200.0,12.6
718,1355040000.0,13.083333333333336
719,1355212800.0,12.533333333333333
720,1355385600.0,11.416666666666664
721,1355558400.0,13.55
722,1355731200.0,14.316666666666665
723,1355904000.0,9.983333333333333
724,1356076800.0,11.891666666666667
725,1356249600.0,10.283333333333333
726,1356422400.0,10.716666666666667
727,1356595200.0,10.05
728,1356768000.0,12.9
729,1356940800.0,8.283333333333333
730,1357113600.0,9.3
731,1357286400.0,10.683333333333334
732,1357459200.0,11.083333333333336
733,1357632000.0,9.666666666666666
734,1357804800.0,8.966666666666667
735,1357977600.0,11.283333333333333
736,1358150400.0,11.316666666666665
737,1358323200.0,11.508333333333333
738,1358496000.0,13.2
739,1358668800.0,8.983333333333333
740,1358841600.0,11.483333333333333
741,1359014400.0,10.033333333333333
742,1359187200.0,9.466666666666667
743,1359360000.0,8.75
744,1359532800.0,9.266666666666667
745,1359705600.0,9.766666666666667
746,1359878400.0,9.1
747,1360051200.0,9.266666666666667
748,1360224000.0,9.766666666666667
749,1360396800.0,11.483333333333333
750,1360569600.0,8.966666666666667
751,1360742400.0,9.566666666666666
752,1360915200.0,7.966666666666668
753,1361088000.0,7.55
754,1361260800.0,7.8
755,1361433600.0,7.4
756,1361606400.0,8.016666666666667
757,1361779200.0,6.183333333333334
758,1361952000.0,6.2333333333333325
759,1362124800.0,9.183333333333334
760,1362297600.0,7.866666666666666
761,1362470400.0,8.616666666666667
762,1362643200.0,9.333333333333334
763,1362816000.0,10.166666666666666
764,1362985200.0,6.9
765,1363158000.0,8.716666666666667
766,1363330800.0,8.45
767,1363503600.0,5.9
768,1363676400.0,6.3
769,1363849200.0,5.35
770,1364022000.0,6.15
771,1364194800.0,7.083333333333332
772,1364367600.0,9.766666666666667
773,1364540400.0,6.75
774,1364713200.0,7.716666666666668
775,1364886000.0,7.383333333333334
776,1365058800.0,7.683333333333334
777,1365231600.0,5.783333333333332
778,1365404400.0,6.466666666666668
779,1365577200.0,7.35
780,1365750000.0,6.8
781,1365922800.0,7.95
782,1366095600.0,6.85
783,1366268400.0,9.25
784,1366441200.0,8.066666666666666
785,1366614000.0,7.316666666666666
786,1366786800.0,6.616666666666666
787,1366959600.0,6.4
788,1367132400.0,7.95
789,1367305200.0,7.7666666666666675
790,1367478000.0,7.866666666666666
791,1367650800.0,7.2333333333333325
792,1367823600.0,6.533333333333332
793,1367996400.0,7.933333333333334
794,1368169200.0,6.683333333333334
795,1368342000.0,6.816666666666666
796,1368514800.0,8.75
797,1368687600.0,7.883333333333334
798,1368860400.0,8.191666666666666
799,1369033200.0,8.883333333333333
800,1369206000.0,8.033333333333333
801,1369378800.0,7.966666666666668
802,1369551600.0,9.466666666666667
803,1369724400.0,7.616666666666666
804,1369897200.0,7.783333333333332
805,1370070000.0,6.566666666666666
806,1370242800.0,6.2
807,1370415600.0,6.066666666666666
808,1370588400.0,7.716666666666668
809,1370761200.0,7.666666666666668
810,1370934000.0,7.2666666666666675
811,1371106800.0,5.883333333333334
812,1371279600.0,7.4
813,1371452400.0,7.8
814,1371625200.0,12.1
815,1371798000.0,9.433333333333334
816,1371970800.0,8.716666666666667
817,1372143600.0,7.916666666666668
818,1372316400.0,8.616666666666667
819,1372489200.0,8.616666666666667
820,1372662000.0,7.8
821,1372834800.0,7.566666666666666
822,1373007600.0,7.35
823,1373180400.0,6.7333333333333325
824,1373353200.0,5.933333333333334
825,1373526000.0,7.066666666666666
826,1373698800.0,9.583333333333334
827,1373871600.0,7.416666666666668
828,1374044400.0,7.7
829,1374217200.0,7.25
830,1374390000.0,6.933333333333334
831,1374562800.0,9.25
832,1374735600.0,9.333333333333334
833,1374908400.0,7.883333333333334
834,1375081200.0,8.2
835,1375254000.0,6.316666666666666
836,1375426800.0,6.333333333333332
837,1375599600.0,6.75
838,1375772400.0,6.216666666666668
839,1375945200.0,6.35
840,1376118000.0,5.616666666666666
841,1376290800.0,5.25
842,1376463600.0,8.416666666666666
843,1376636400.0,7.216666666666668
844,1376809200.0,6.116666666666666
845,1376982000.0,6.6
846,1377154800.0,5.633333333333334
847,1377327600.0,5.966666666666668
848,1377500400.0,7.75
849,1377673200.0,7.0166666666666675
850,1377846000.0,6.15
851,1378018800.0,5.116666666666666
852,1378191600.0,6.35
853,1378364400.0,7.05
854,1378537200.0,7.65
855,1378710000.0,6.133333333333334
856,1378882800.0,5.75
857,1379055600.0,5.616666666666666
858,1379228400.0,6.466666666666668
859,1379401200.0,7.3
860,1379574000.0,6.116666666666666
861,1379746800.0,6.2666666666666675
862,1379919600.0,5.116666666666666
863,1380092400.0,5.65
864,1380265200.0,7.416666666666668
865,1380438000.0,6.2666666666666675
866,1380610800.0,6.15
867,1380783600.0,6.183333333333334
868,1380956400.0,6.2666666666666675
869,1381129200.0,7.2666666666666675
870,1381302000.0,6.5166666666666675
871,1381474800.0,6.883333333333334
872,1381647600.0,4.766666666666667
873,1381820400.0,4.966666666666667
874,1381993200.0,6.716666666666668
875,1382166000.0,5.7
876,1382338800.0,5.966666666666668
877,1382511600.0,5.95
878,1382684400.0,5.466666666666668
879,1382857200.0,7.4833333333333325
880,1383030000.0,7.2333333333333325
881,1383202800.0,5.7
882,1383375600.0,5.75
883,1383552000.0,6.133333333333334
884,1383724800.0,7.316666666666666
885,1383897600.0,10.133333333333333
886,1384070400.0,6.55
887,1384243200.0,6.25
888,1384416000.0,8.266666666666667
889,1384588800.0,7.183333333333334
890,1384761600.0,9.15
891,1384934400.0,8.583333333333334
892,1385107200.0,8.25
893,1385280000.0,6.55
894,1385452800.0,7.783333333333332
895,1385625600.0,8.016666666666667
896,1385798400.0,9.1
897,1385971200.0,8.85
898,1386144000.0,7.2333333333333325
899,1386316800.0,6.65
900,1386489600.0,7.116666666666666
901,1386662400.0,6.6
902,1386835200.0,7.416666666666668
903,1387008000.0,6.4833333333333325
904,1387180800.0,6.4833333333333325
905,1387353600.0,6.6
906,1387526400.0,6.15
907,1387699200.0,7.866666666666666
908,1387872000.0,8.05
909,1388044800.0,6.616666666666666
910,1388217600.0,7.883333333333334
911,1388390400.0,7.0
912,1388563200.0,6.466666666666668
913,1388736000.0,8.95
914,1388908800.0,7.066666666666666
915,1389081600.0,6.716666666666668
916,1389254400.0,7.433333333333334
917,1389427200.0,5.716666666666668
918,1389600000.0,6.116666666666666
919,1389772800.0,7.433333333333334
920,1389945600.0,8.483333333333333
921,1390118400.0,6.7
922,1390291200.0,7.25
923,1390464000.0,8.933333333333334
924,1390636800.0,9.45
925,1390809600.0,8.8
926,1390982400.0,8.15
927,1391155200.0,7.383333333333334
928,1391328000.0,7.0166666666666675
929,1391500800.0,8.416666666666666
930,1391673600.0,7.55
931,1391846400.0,8.35
932,1392019200.0,8.166666666666666
933,1392192000.0,7.366666666666666
934,1392364800.0,6.633333333333334
935,1392537600.0,6.55
936,1392710400.0,8.4
937,1392883200.0,8.416666666666666
938,1393056000.0,8.216666666666667
939,1393228800.0,7.4
